Time	Channel A	Channel B
(s)	(V)	(V)

-0.97828626	3.07978600	2.79589100
-0.97815292	3.07978600	2.79589100
-0.97801959	3.07978600	2.79589100
-0.97788625	3.07978600	2.88324300
-0.97775291	3.07978600	2.88324300
-0.97761958	3.07978600	2.88324300
-0.97748624	3.07978600	2.88324300
-0.97735291	3.07978600	2.88324300
-0.97721957	3.07978600	2.88324300
-0.97708623	3.07978600	2.88324300
-0.97695290	3.07978600	2.88324300
-0.97681956	3.07978600	2.88324300
-0.97668623	3.07978600	2.88324300
-0.97655289	3.07978600	2.88324300
-0.97641955	3.07978600	2.88324300
-0.97628622	3.07978600	2.88324300
-0.97615288	3.07978600	2.88324300
-0.97601955	3.07978600	2.97059500
-0.97588621	3.07978600	2.88324300
-0.97575287	3.07978600	2.88324300
-0.97561954	3.07978600	2.88324300
-0.97548620	3.07978600	2.88324300
-0.97535287	3.07978600	2.88324300
-0.97521953	3.07978600	2.88324300
-0.97508619	3.07978600	2.79589100
-0.97495286	3.07978600	2.88324300
-0.97481952	3.07978600	2.88324300
-0.97468619	3.07978600	2.88324300
-0.97455285	3.07978600	2.88324300
-0.97441951	3.07978600	2.79589100
-0.97428618	3.07978600	2.88324300
-0.97415284	3.07978600	2.88324300
-0.97401951	3.07978600	2.88324300
-0.97388617	3.07978600	2.88324300
-0.97375283	3.07978600	2.88324300
-0.97361950	3.07978600	2.88324300
-0.97348616	3.07978600	2.88324300
-0.97335283	3.07978600	2.88324300
-0.97321949	3.07978600	2.88324300
-0.97308615	3.07978600	2.88324300
-0.97295282	3.07978600	2.88324300
-0.97281948	3.07978600	2.88324300
-0.97268615	3.07978600	2.88324300
-0.97255281	3.07978600	2.88324300
-0.97241947	3.07978600	2.79589100
-0.97228614	3.07978600	2.79589100
-0.97215280	3.07978600	2.88324300
-0.97201947	3.07978600	2.79589100
-0.97188613	3.07978600	2.79589100
-0.97175279	3.07978600	2.79589100
-0.97161946	3.07978600	2.79589100
-0.97148612	3.16775300	2.79589100
-0.97135279	3.07978600	2.79589100
-0.97121945	3.07978600	2.79589100
-0.97108611	3.16775300	2.79589100
-0.97095278	3.07978600	2.88324300
-0.97081944	3.07978600	2.88324300
-0.97068611	3.07978600	2.88324300
-0.97055277	3.07978600	2.88324300
-0.97041943	3.07978600	2.88324300
-0.97028610	3.07978600	2.88324300
-0.97015276	3.07978600	2.88324300
-0.97001943	3.07978600	2.88324300
-0.96988609	3.07978600	2.88324300
-0.96975275	3.16775300	2.88324300
-0.96961942	3.07978600	2.79589100
-0.96948608	3.16775300	2.79589100
-0.96935275	3.07978600	2.79589100
-0.96921941	3.07978600	2.79589100
-0.96908607	3.16775300	2.79589100
-0.96895274	3.07978600	2.79589100
-0.96881940	3.07978600	2.79589100
-0.96868607	3.07978600	2.79589100
-0.96855273	3.07978600	2.70853800
-0.96841939	3.07978600	2.79589100
-0.96828606	3.07978600	2.79589100
-0.96815272	3.07978600	2.79589100
-0.96801939	3.07978600	2.79589100
-0.96788605	3.07978600	2.79589100
-0.96775271	3.07978600	2.79589100
-0.96761938	3.07978600	2.79589100
-0.96748604	3.07978600	2.88324300
-0.96735271	3.16775300	2.79589100
-0.96721937	3.16775300	2.88324300
-0.96708603	3.07978600	2.79589100
-0.96695270	3.07978600	2.79589100
-0.96681936	3.07978600	2.70853800
-0.96668603	3.07978600	2.70853800
-0.96655269	3.07978600	2.70853800
-0.96641935	3.07978600	2.70853800
-0.96628602	3.16775300	2.62118600
-0.96615268	3.07978600	2.62118600
-0.96601935	3.07978600	2.62118600
-0.96588601	3.07978600	2.62118600
-0.96575267	3.07978600	2.62118600
-0.96561934	3.07978600	2.62118600
-0.96548600	3.07978600	2.62118600
-0.96535267	3.16775300	2.62118600
-0.96521933	3.07978600	2.70853800
-0.96508599	3.16775300	2.70853800
-0.96495266	3.07978600	2.70853800
-0.96481932	3.07978600	2.70853800
-0.96468599	3.07978600	2.70853800
-0.96455265	3.07978600	2.70853800
-0.96441931	3.16775300	2.70853800
-0.96428598	3.07978600	2.70853800
-0.96415264	3.07978600	2.70853800
-0.96401931	3.07978600	2.70853800
-0.96388597	3.07978600	2.62118600
-0.96375263	3.07978600	2.62118600
-0.96361930	3.07978600	2.62118600
-0.96348596	3.07978600	2.53383400
-0.96335263	3.07978600	2.53383400
-0.96321929	3.16775300	2.53383400
-0.96308595	3.16775300	2.53383400
-0.96295262	3.07978600	2.53383400
-0.96281928	3.16775300	2.53383400
-0.96268595	3.07978600	2.53383400
-0.96255261	3.16775300	2.62118600
-0.96241927	3.16775300	2.62118600
-0.96228594	3.07978600	2.62118600
-0.96215260	3.16775300	2.62118600
-0.96201927	3.07978600	2.62118600
-0.96188593	3.16775300	2.62118600
-0.96175259	3.07978600	2.70853800
-0.96161926	3.07978600	2.70853800
-0.96148592	3.07978600	2.62118600
-0.96135259	3.07978600	2.62118600
-0.96121925	3.16775300	2.70853800
-0.96108591	3.16775300	2.62118600
-0.96095258	3.07978600	2.70853800
-0.96081924	3.07978600	2.70853800
-0.96068591	3.16775300	2.62118600
-0.96055257	3.07978600	2.70853800
-0.96041923	3.07978600	2.62118600
-0.96028590	3.16775300	2.70853800
-0.96015256	3.07978600	2.70853800
-0.96001923	3.07978600	2.70853800
-0.95988589	3.16775300	2.70853800
-0.95975256	3.07978600	2.70853800
-0.95961922	3.07978600	2.70853800
-0.95948588	3.16775300	2.70853800
-0.95935255	3.16775300	2.70853800
-0.95921921	3.16775300	2.62118600
-0.95908588	3.16775300	2.70853800
-0.95895254	3.16775300	2.62118600
-0.95881920	3.07978600	2.62118600
-0.95868587	3.16775300	2.62118600
-0.95855253	3.07978600	2.62118600
-0.95841920	3.16775300	2.62118600
-0.95828586	3.16775300	2.62118600
-0.95815252	3.16775300	2.62118600
-0.95801919	3.16775300	2.62118600
-0.95788585	3.16775300	2.62118600
-0.95775252	3.16775300	2.62118600
-0.95761918	3.16775300	2.70853800
-0.95748584	3.16775300	2.70853800
-0.95735251	3.16775300	2.70853800
-0.95721917	3.07978600	2.70853800
-0.95708584	3.16775300	2.70853800
-0.95695250	3.07978600	2.70853800
-0.95681916	3.16775300	2.70853800
-0.95668583	3.16775300	2.62118600
-0.95655249	3.16775300	2.62118600
-0.95641916	3.16775300	2.62118600
-0.95628582	3.16775300	2.62118600
-0.95615248	3.16775300	2.62118600
-0.95601915	3.07978600	2.53383400
-0.95588581	3.16775300	2.53383400
-0.95575248	3.16775300	2.53383400
-0.95561914	3.16775300	2.53383400
-0.95548580	3.16775300	2.53383400
-0.95535247	3.16775300	2.53383400
-0.95521913	3.16775300	2.62118600
-0.95508580	3.16775300	2.62118600
-0.95495246	3.16775300	2.62118600
-0.95481912	3.16775300	2.62118600
-0.95468579	3.16775300	2.70853800
-0.95455245	3.16775300	2.70853800
-0.95441912	3.16775300	2.70853800
-0.95428578	3.16775300	2.70853800
-0.95415244	3.16775300	2.70853800
-0.95401911	3.07978600	2.70853800
-0.95388577	3.16775300	2.62118600
-0.95375244	3.16775300	2.62118600
-0.95361910	3.16775300	2.62118600
-0.95348576	3.16775300	2.53383400
-0.95335243	3.16775300	2.53383400
-0.95321909	3.16775300	2.44648100
-0.95308576	3.16775300	2.53383400
-0.95295242	3.16775300	2.44648100
-0.95281908	3.16775300	2.44648100
-0.95268575	3.16775300	2.53383400
-0.95255241	3.16775300	2.44648100
-0.95241908	3.16775300	2.53383400
-0.95228574	3.07978600	2.53383400
-0.95215240	3.16775300	2.62118600
-0.95201907	3.16775300	2.62118600
-0.95188573	3.16775300	2.62118600
-0.95175240	3.16775300	2.62118600
-0.95161906	3.16775300	2.62118600
-0.95148572	3.16775300	2.62118600
-0.95135239	3.16775300	2.62118600
-0.95121905	3.16775300	2.62118600
-0.95108572	3.16775300	2.62118600
-0.95095238	3.16775300	2.62118600
-0.95081904	3.16775300	2.53383400
-0.95068571	3.16775300	2.53383400
-0.95055237	3.16775300	2.53383400
-0.95041904	3.16775300	2.53383400
-0.95028570	3.16775300	2.53383400
-0.95015236	3.16775300	2.44648100
-0.95001903	3.16775300	2.53383400
-0.94988569	3.16775300	2.53383400
-0.94975236	3.16775300	2.53383400
-0.94961902	3.16775300	2.53383400
-0.94948568	3.16775300	2.53383400
-0.94935235	3.16775300	2.53383400
-0.94921901	3.07978600	2.62118600
-0.94908568	3.16775300	2.62118600
-0.94895234	3.16775300	2.62118600
-0.94881900	3.16775300	2.62118600
-0.94868567	3.16775300	2.62118600
-0.94855233	3.16775300	2.62118600
-0.94841900	3.16775300	2.62118600
-0.94828566	3.16775300	2.62118600
-0.94815232	3.16775300	2.62118600
-0.94801899	3.16775300	2.62118600
-0.94788565	3.16775300	2.53383400
-0.94775232	3.16775300	2.62118600
-0.94761898	3.07978600	2.62118600
-0.94748564	3.16775300	2.53383400
-0.94735231	3.16775300	2.62118600
-0.94721897	3.16775300	2.53383400
-0.94708564	3.16775300	2.62118600
-0.94695230	3.16775300	2.62118600
-0.94681896	3.16775300	2.62118600
-0.94668563	3.16775300	2.62118600
-0.94655229	3.16775300	2.62118600
-0.94641896	3.16775300	2.62118600
-0.94628562	3.16775300	2.62118600
-0.94615228	3.16775300	2.62118600
-0.94601895	3.16775300	2.62118600
-0.94588561	3.16775300	2.62118600
-0.94575228	3.16775300	2.62118600
-0.94561894	3.16775300	2.62118600
-0.94548560	3.16775300	2.62118600
-0.94535227	3.16775300	2.62118600
-0.94521893	3.16775300	2.62118600
-0.94508560	3.16775300	2.62118600
-0.94495226	3.16775300	2.62118600
-0.94481892	3.16775300	2.62118600
-0.94468559	3.16775300	2.62118600
-0.94455225	3.16775300	2.62118600
-0.94441892	3.16775300	2.62118600
-0.94428558	3.16775300	2.62118600
-0.94415224	3.16775300	2.62118600
-0.94401891	3.16775300	2.62118600
-0.94388557	3.16775300	2.62118600
-0.94375224	3.16775300	2.62118600
-0.94361890	3.16775300	2.62118600
-0.94348556	3.16775300	2.62118600
-0.94335223	3.16775300	2.62118600
-0.94321889	3.16775300	2.62118600
-0.94308556	3.16775300	2.62118600
-0.94295222	3.16775300	2.62118600
-0.94281888	3.16775300	2.62118600
-0.94268555	3.16775300	2.62118600
-0.94255221	3.16775300	2.62118600
-0.94241888	3.16775300	2.62118600
-0.94228554	3.16775300	2.62118600
-0.94215220	3.16775300	2.62118600
-0.94201887	3.16775300	2.62118600
-0.94188553	3.16775300	2.62118600
-0.94175220	3.16775300	2.62118600
-0.94161886	3.16775300	2.62118600
-0.94148552	3.16775300	2.62118600
-0.94135219	3.16775300	2.62118600
-0.94121885	3.16775300	2.62118600
-0.94108552	3.16775300	2.62118600
-0.94095218	3.16775300	2.62118600
-0.94081884	3.16775300	2.62118600
-0.94068551	3.16775300	2.53383400
-0.94055217	3.16775300	2.53383400
-0.94041884	3.16775300	2.62118600
-0.94028550	3.16775300	2.53383400
-0.94015216	3.16775300	2.53383400
-0.94001883	3.16775300	2.53383400
-0.93988549	3.16775300	2.53383400
-0.93975216	3.16775300	2.44648100
-0.93961882	3.16775300	2.44648100
-0.93948548	3.16775300	2.44648100
-0.93935215	3.16775300	2.44648100
-0.93921881	3.16775300	2.44648100
-0.93908548	3.16775300	2.53383400
-0.93895214	3.16775300	2.53383400
-0.93881880	3.16775300	2.53383400
-0.93868547	3.16775300	2.53383400
-0.93855213	3.16775300	2.53383400
-0.93841880	3.16775300	2.53383400
-0.93828546	3.16775300	2.53383400
-0.93815212	3.16775300	2.53383400
-0.93801879	3.16775300	2.53383400
-0.93788545	3.16775300	2.53383400
-0.93775212	3.16775300	2.53383400
-0.93761878	3.16775300	2.53383400
-0.93748544	3.16775300	2.53383400
-0.93735211	3.16775300	2.44648100
-0.93721877	3.16775300	2.44648100
-0.93708544	3.16775300	2.44648100
-0.93695210	3.16775300	2.44648100
-0.93681876	3.16775300	2.44648100
-0.93668543	3.16775300	2.44648100
-0.93655209	3.16775300	2.44648100
-0.93641876	3.16775300	2.53383400
-0.93628542	3.16775300	2.53383400
-0.93615208	3.16775300	2.53383400
-0.93601875	3.16775300	2.53383400
-0.93588541	3.16775300	2.53383400
-0.93575208	3.16775300	2.53383400
-0.93561874	3.16775300	2.62118600
-0.93548540	3.16775300	2.53383400
-0.93535207	3.16775300	2.53383400
-0.93521873	3.16775300	2.53383400
-0.93508540	3.16775300	2.53383400
-0.93495206	3.16775300	2.53383400
-0.93481872	3.16775300	2.53383400
-0.93468539	3.16775300	2.53383400
-0.93455205	3.16775300	2.53383400
-0.93441872	3.16775300	2.53383400
-0.93428538	3.16775300	2.53383400
-0.93415204	3.16775300	2.53383400
-0.93401871	3.16775300	2.53383400
-0.93388537	3.16775300	2.53383400
-0.93375204	3.16775300	2.44648100
-0.93361870	3.16775300	2.53383400
-0.93348536	3.16775300	2.53383400
-0.93335203	3.16775300	2.53383400
-0.93321869	3.16775300	2.53383400
-0.93308536	3.16775300	2.53383400
-0.93295202	3.16775300	2.53383400
-0.93281868	3.16775300	2.53383400
-0.93268535	3.16775300	2.53383400
-0.93255201	3.16775300	2.53383400
-0.93241868	3.16775300	2.53383400
-0.93228534	3.16775300	2.53383400
-0.93215200	3.16775300	2.53383400
-0.93201867	3.16775300	2.53383400
-0.93188533	3.16775300	2.53383400
-0.93175200	3.16775300	2.53383400
-0.93161866	3.16775300	2.53383400
-0.93148532	3.16775300	2.53383400
-0.93135199	3.16775300	2.53383400
-0.93121865	3.16775300	2.53383400
-0.93108532	3.16775300	2.53383400
-0.93095198	3.16775300	2.53383400
-0.93081864	3.16775300	2.44648100
-0.93068531	3.16775300	2.44648100
-0.93055197	3.16775300	2.53383400
-0.93041864	3.16775300	2.53383400
-0.93028530	3.16775300	2.53383400
-0.93015196	3.16775300	2.44648100
-0.93001863	3.25572100	2.44648100
-0.92988529	3.16775300	2.53383400
-0.92975196	3.16775300	2.53383400
-0.92961862	3.16775300	2.44648100
-0.92948528	3.16775300	2.44648100
-0.92935195	3.16775300	2.44648100
-0.92921861	3.16775300	2.44648100
-0.92908528	3.16775300	2.44648100
-0.92895194	3.16775300	2.44648100
-0.92881860	3.16775300	2.44648100
-0.92868527	3.16775300	2.44648100
-0.92855193	3.16775300	2.44648100
-0.92841860	3.16775300	2.44648100
-0.92828526	3.16775300	2.53383400
-0.92815192	3.16775300	2.44648100
-0.92801859	3.16775300	2.44648100
-0.92788525	3.16775300	2.44648100
-0.92775192	3.16775300	2.44648100
-0.92761858	3.16775300	2.44648100
-0.92748524	3.16775300	2.44648100
-0.92735191	3.16775300	2.44648100
-0.92721857	3.16775300	2.44648100
-0.92708524	3.16775300	2.44648100
-0.92695190	3.16775300	2.44648100
-0.92681856	3.16775300	2.44648100
-0.92668523	3.16775300	2.53383400
-0.92655189	3.16775300	2.44648100
-0.92641856	3.16775300	2.44648100
-0.92628522	3.16775300	2.44648100
-0.92615188	3.25572100	2.44648100
-0.92601855	3.16775300	2.44648100
-0.92588521	3.16775300	2.44648100
-0.92575188	3.16775300	2.44648100
-0.92561854	3.16775300	2.53383400
-0.92548520	3.16775300	2.44648100
-0.92535187	3.16775300	2.44648100
-0.92521853	3.16775300	2.44648100
-0.92508520	3.16775300	2.44648100
-0.92495186	3.16775300	2.44648100
-0.92481852	3.25572100	2.44648100
-0.92468519	3.16775300	2.35912900
-0.92455185	3.16775300	2.44648100
-0.92441852	3.16775300	2.35912900
-0.92428518	3.25572100	2.44648100
-0.92415184	3.16775300	2.35912900
-0.92401851	3.16775300	2.35912900
-0.92388517	3.16775300	2.35912900
-0.92375184	3.16775300	2.44648100
-0.92361850	3.16775300	2.35912900
-0.92348516	3.16775300	2.44648100
-0.92335183	3.16775300	2.35912900
-0.92321849	3.16775300	2.35912900
-0.92308516	3.16775300	2.35912900
-0.92295182	3.16775300	2.35912900
-0.92281848	3.16775300	2.35912900
-0.92268515	3.16775300	2.44648100
-0.92255181	3.16775300	2.35912900
-0.92241848	3.16775300	2.44648100
-0.92228514	3.16775300	2.35912900
-0.92215180	3.25572100	2.35912900
-0.92201847	3.16775300	2.35912900
-0.92188513	3.16775300	2.35912900
-0.92175180	3.16775300	2.27177700
-0.92161846	3.16775300	2.27177700
-0.92148512	3.16775300	2.27177700
-0.92135179	3.16775300	2.27177700
-0.92121845	3.16775300	2.27177700
-0.92108512	3.16775300	2.27177700
-0.92095178	3.16775300	2.27177700
-0.92081844	3.16775300	2.35912900
-0.92068511	3.25572100	2.35912900
-0.92055177	3.16775300	2.35912900
-0.92041844	3.16775300	2.35912900
-0.92028510	3.16775300	2.35912900
-0.92015176	3.25572100	2.35912900
-0.92001843	3.25572100	2.35912900
-0.91988509	3.16775300	2.35912900
-0.91975176	3.25572100	2.35912900
-0.91961842	3.25572100	2.44648100
-0.91948508	3.16775300	2.35912900
-0.91935175	3.16775300	2.35912900
-0.91921841	3.16775300	2.35912900
-0.91908508	3.25572100	2.35912900
-0.91895174	3.25572100	2.35912900
-0.91881840	3.16775300	2.27177700
-0.91868507	3.16775300	2.27177700
-0.91855173	3.16775300	2.27177700
-0.91841840	3.16775300	2.27177700
-0.91828506	3.16775300	2.27177700
-0.91815172	3.16775300	2.27177700
-0.91801839	3.16775300	2.18442400
-0.91788505	3.25572100	2.27177700
-0.91775172	3.25572100	2.27177700
-0.91761838	3.16775300	2.18442400
-0.91748504	3.25572100	2.27177700
-0.91735171	3.16775300	2.18442400
-0.91721837	3.25572100	2.18442400
-0.91708504	3.25572100	2.18442400
-0.91695170	3.16775300	2.27177700
-0.91681836	3.16775300	2.18442400
-0.91668503	3.16775300	2.18442400
-0.91655169	3.25572100	2.18442400
-0.91641836	3.25572100	2.18442400
-0.91628502	3.25572100	2.18442400
-0.91615168	3.25572100	2.18442400
-0.91601835	3.16775300	2.18442400
-0.91588501	3.16775300	2.18442400
-0.91575168	3.16775300	2.18442400
-0.91561834	3.25572100	2.18442400
-0.91548500	3.16775300	2.18442400
-0.91535167	3.16775300	2.18442400
-0.91521833	3.16775300	2.18442400
-0.91508500	3.16775300	2.18442400
-0.91495166	3.25572100	2.18442400
-0.91481832	3.25572100	2.18442400
-0.91468499	3.25572100	2.18442400
-0.91455165	3.16775300	2.18442400
-0.91441832	3.16775300	2.18442400
-0.91428498	3.16775300	2.18442400
-0.91415164	3.16775300	2.18442400
-0.91401831	3.25572100	2.09707200
-0.91388497	3.16775300	2.18442400
-0.91375164	3.25572100	2.18442400
-0.91361830	3.16775300	2.18442400
-0.91348496	3.16775300	2.18442400
-0.91335163	3.16775300	2.18442400
-0.91321829	3.16775300	2.18442400
-0.91308496	3.25572100	2.18442400
-0.91295162	3.25572100	2.18442400
-0.91281828	3.16775300	2.18442400
-0.91268495	3.25572100	2.18442400
-0.91255161	3.16775300	2.18442400
-0.91241828	3.25572100	2.18442400
-0.91228494	3.25572100	2.27177700
-0.91215160	3.25572100	2.18442400
-0.91201827	3.16775300	2.18442400
-0.91188493	3.25572100	2.27177700
-0.91175160	3.25572100	2.27177700
-0.91161826	3.25572100	2.27177700
-0.91148492	3.25572100	2.18442400
-0.91135159	3.25572100	2.18442400
-0.91121825	3.25572100	2.18442400
-0.91108492	3.25572100	2.18442400
-0.91095158	3.25572100	2.18442400
-0.91081824	3.16775300	2.18442400
-0.91068491	3.16775300	2.18442400
-0.91055157	3.25572100	2.18442400
-0.91041824	3.25572100	2.18442400
-0.91028490	3.16775300	2.18442400
-0.91015156	3.25572100	2.18442400
-0.91001823	3.25572100	2.18442400
-0.90988489	3.25572100	2.18442400
-0.90975156	3.25572100	2.18442400
-0.90961822	3.25572100	2.18442400
-0.90948488	3.16775300	2.18442400
-0.90935155	3.25572100	2.27177700
-0.90921821	3.16775300	2.18442400
-0.90908488	3.25572100	2.18442400
-0.90895154	3.25572100	2.18442400
-0.90881820	3.25572100	2.27177700
-0.90868487	3.16775300	2.18442400
-0.90855153	3.25572100	2.18442400
-0.90841820	3.16775300	2.18442400
-0.90828486	3.25572100	2.18442400
-0.90815152	3.25572100	2.09707200
-0.90801819	3.25572100	2.18442400
-0.90788485	3.16775300	2.09707200
-0.90775152	3.25572100	2.09707200
-0.90761818	3.25572100	2.09707200
-0.90748484	3.16775300	2.09707200
-0.90735151	3.25572100	2.09707200
-0.90721817	3.25572100	2.18442400
-0.90708484	3.25572100	2.18442400
-0.90695150	3.25572100	2.18442400
-0.90681816	3.25572100	2.18442400
-0.90668483	3.25572100	2.18442400
-0.90655149	3.25572100	2.18442400
-0.90641816	3.16775300	2.18442400
-0.90628482	3.16775300	2.18442400
-0.90615148	3.25572100	2.18442400
-0.90601815	3.25572100	2.18442400
-0.90588481	3.25572100	2.18442400
-0.90575148	3.25572100	2.09707200
-0.90561814	3.16775300	2.18442400
-0.90548480	3.25572100	2.09707200
-0.90535147	3.16775300	2.09707200
-0.90521813	3.25572100	2.09707200
-0.90508480	3.25572100	2.09707200
-0.90495146	3.16775300	2.09707200
-0.90481812	3.25572100	2.00941200
-0.90468479	3.25572100	2.00941200
-0.90455145	3.25572100	2.00941200
-0.90441812	3.25572100	2.09707200
-0.90428478	3.25572100	2.09707200
-0.90415144	3.25572100	2.09707200
-0.90401811	3.25572100	2.09707200
-0.90388477	3.25572100	2.09707200
-0.90375144	3.25572100	2.18442400
-0.90361810	3.25572100	2.18442400
-0.90348476	3.25572100	2.18442400
-0.90335143	3.25572100	2.09707200
-0.90321809	3.25572100	2.18442400
-0.90308476	3.16775300	2.18442400
-0.90295142	3.25572100	2.18442400
-0.90281808	3.25572100	2.18442400
-0.90268475	3.25572100	2.18442400
-0.90255141	3.25572100	2.09707200
-0.90241808	3.25572100	2.09707200
-0.90228474	3.25572100	2.09707200
-0.90215140	3.25572100	2.09707200
-0.90201807	3.25572100	2.00941200
-0.90188473	3.25572100	2.09707200
-0.90175140	3.25572100	2.00941200
-0.90161806	3.25572100	2.09707200
-0.90148472	3.25572100	2.09707200
-0.90135139	3.25572100	2.09707200
-0.90121805	3.25572100	2.09707200
-0.90108472	3.25572100	2.09707200
-0.90095138	3.25572100	2.09707200
-0.90081804	3.25572100	2.09707200
-0.90068471	3.25572100	2.09707200
-0.90055137	3.25572100	2.09707200
-0.90041804	3.25572100	2.18442400
-0.90028470	3.25572100	2.18442400
-0.90015136	3.25572100	2.09707200
-0.90001803	3.25572100	2.09707200
-0.89988469	3.25572100	2.09707200
-0.89975136	3.25572100	2.09707200
-0.89961802	3.25572100	2.09707200
-0.89948468	3.25572100	2.09707200
-0.89935135	3.25572100	2.00941200
-0.89921801	3.25572100	2.09707200
-0.89908468	3.25572100	2.00941200
-0.89895134	3.25572100	2.00941200
-0.89881800	3.25572100	2.00941200
-0.89868467	3.25572100	2.00941200
-0.89855133	3.25572100	2.00941200
-0.89841800	3.25572100	2.09707200
-0.89828466	3.25572100	2.09707200
-0.89815132	3.25572100	2.09707200
-0.89801799	3.25572100	2.09707200
-0.89788465	3.25572100	2.18442400
-0.89775132	3.25572100	2.09707200
-0.89761798	3.25572100	2.18442400
-0.89748464	3.25572100	2.09707200
-0.89735131	3.25572100	2.09707200
-0.89721797	3.25572100	2.09707200
-0.89708464	3.25572100	2.18442400
-0.89695130	3.25572100	2.09707200
-0.89681796	3.25572100	2.18442400
-0.89668463	3.25572100	2.18442400
-0.89655129	3.25572100	2.09707200
-0.89641796	3.25572100	2.09707200
-0.89628462	3.25572100	2.09707200
-0.89615128	3.25572100	2.09707200
-0.89601795	3.25572100	2.09707200
-0.89588461	3.25572100	2.09707200
-0.89575128	3.25572100	2.09707200
-0.89561794	3.25572100	2.09707200
-0.89548460	3.25572100	2.09707200
-0.89535127	3.25572100	2.09707200
-0.89521793	3.25572100	2.09707200
-0.89508460	3.25572100	2.09707200
-0.89495126	3.25572100	2.09707200
-0.89481792	3.25572100	2.09707200
-0.89468459	3.25572100	2.09707200
-0.89455125	3.25572100	2.09707200
-0.89441792	3.25572100	2.09707200
-0.89428458	3.25572100	2.09707200
-0.89415124	3.25572100	2.09707200
-0.89401791	3.25572100	2.09707200
-0.89388457	3.25572100	2.09707200
-0.89375124	3.25572100	2.09707200
-0.89361790	3.25572100	2.00941200
-0.89348456	3.25572100	2.00941200
-0.89335123	3.25572100	2.00941200
-0.89321789	3.25572100	2.00941200
-0.89308456	3.25572100	2.00941200
-0.89295122	3.25572100	2.00941200
-0.89281788	3.25572100	2.00941200
-0.89268455	3.25572100	2.00941200
-0.89255121	3.25572100	2.00941200
-0.89241788	3.25572100	2.00941200
-0.89228454	3.25572100	2.00941200
-0.89215120	3.25572100	2.00941200
-0.89201787	3.25572100	2.00941200
-0.89188453	3.25572100	2.09707200
-0.89175120	3.25572100	2.09707200
-0.89161786	3.25572100	2.00941200
-0.89148452	3.25572100	2.09707200
-0.89135119	3.25572100	2.09707200
-0.89121785	3.25572100	2.09707200
-0.89108452	3.25572100	2.09707200
-0.89095118	3.25572100	2.09707200
-0.89081784	3.25572100	2.09707200
-0.89068451	3.25572100	2.00941200
-0.89055117	3.25572100	2.00941200
-0.89041784	3.25572100	2.00941200
-0.89028450	3.25572100	2.00941200
-0.89015116	3.25572100	1.92206000
-0.89001783	3.25572100	1.92206000
-0.88988449	3.25572100	1.92206000
-0.88975116	3.25572100	1.92206000
-0.88961782	3.25572100	1.92206000
-0.88948448	3.25572100	2.00941200
-0.88935115	3.25572100	2.00941200
-0.88921781	3.25572100	1.92206000
-0.88908448	3.25572100	2.00941200
-0.88895114	3.25572100	2.00941200
-0.88881780	3.25572100	2.00941200
-0.88868447	3.25572100	2.00941200
-0.88855113	3.25572100	2.00941200
-0.88841780	3.25572100	2.00941200
-0.88828446	3.25572100	2.00941200
-0.88815112	3.25572100	2.00941200
-0.88801779	3.25572100	2.00941200
-0.88788445	3.25572100	2.00941200
-0.88775112	3.25572100	2.00941200
-0.88761778	3.25572100	2.00941200
-0.88748444	3.25572100	2.00941200
-0.88735111	3.25572100	1.92206000
-0.88721777	3.34368800	1.92206000
-0.88708444	3.25572100	1.92206000
-0.88695110	3.25572100	1.92206000
-0.88681776	3.25572100	1.92206000
-0.88668443	3.25572100	1.92206000
-0.88655109	3.25572100	2.00941200
-0.88641776	3.25572100	1.92206000
-0.88628442	3.25572100	2.00941200
-0.88615108	3.25572100	2.00941200
-0.88601775	3.25572100	2.00941200
-0.88588441	3.25572100	2.00941200
-0.88575108	3.25572100	2.00941200
-0.88561774	3.25572100	2.00941200
-0.88548440	3.25572100	2.00941200
-0.88535107	3.25572100	2.00941200
-0.88521773	3.25572100	2.00941200
-0.88508440	3.25572100	2.00941200
-0.88495106	3.25572100	2.00941200
-0.88481772	3.25572100	2.00941200
-0.88468439	3.25572100	2.00941200
-0.88455105	3.25572100	2.00941200
-0.88441772	3.34368800	2.00941200
-0.88428438	3.25572100	2.00941200
-0.88415104	3.25572100	1.92206000
-0.88401771	3.25572100	1.92206000
-0.88388437	3.25572100	1.92206000
-0.88375104	3.25572100	1.92206000
-0.88361770	3.25572100	1.92206000
-0.88348436	3.25572100	1.92206000
-0.88335103	3.25572100	1.92206000
-0.88321769	3.25572100	1.92206000
-0.88308436	3.25572100	1.92206000
-0.88295102	3.25572100	1.92206000
-0.88281768	3.25572100	1.92206000
-0.88268435	3.25572100	1.92206000
-0.88255101	3.25572100	1.92206000
-0.88241768	3.25572100	1.83470700
-0.88228434	3.25572100	1.92206000
-0.88215100	3.25572100	1.92206000
-0.88201767	3.25572100	1.83470700
-0.88188433	3.25572100	1.92206000
-0.88175100	3.25572100	1.92206000
-0.88161766	3.25572100	1.92206000
-0.88148432	3.25572100	1.92206000
-0.88135099	3.25572100	1.92206000
-0.88121765	3.25572100	1.92206000
-0.88108432	3.25572100	1.92206000
-0.88095098	3.25572100	1.92206000
-0.88081764	3.25572100	1.92206000
-0.88068431	3.25572100	1.92206000
-0.88055097	3.25572100	1.92206000
-0.88041764	3.25572100	1.92206000
